Model,Attack,Partition,Aggregator,Iteration,TestAccuracy,TestLoss,xi,A
cnn,dynamic,iid,Mean,0,0.0854,2.3035482704162598,0.34995901584625244,1.277335524559021
cnn,dynamic,iid,Mean,1,0.0855,2.3032120948791506,0.31923291087150574,1.2629469633102417
cnn,dynamic,iid,Mean,2,0.087,2.30288344039917,0.2834030091762543,1.2499576807022095
cnn,dynamic,iid,Mean,3,0.0876,2.302563766479492,0.26826706528663635,1.2338072061538696
cnn,dynamic,iid,Mean,4,0.0876,2.3022535396575927,0.24541929364204407,1.191414713859558
cnn,dynamic,iid,Mean,5,0.0878,2.301952165603638,0.2188566029071808,1.144225835800171
cnn,dynamic,iid,Mean,6,0.088,2.301659475326538,0.18752437829971313,1.1112873554229736
cnn,dynamic,iid,Mean,7,0.0879,2.3013756351470946,0.16357927024364471,1.085982084274292
cnn,dynamic,iid,Mean,8,0.0879,2.301100262451172,0.15210463106632233,1.0570017099380493
cnn,dynamic,iid,Mean,9,0.0877,2.300831410217285,0.1357887089252472,1.026719093322754
cnn,dynamic,iid,Mean,10,0.0876,2.3005694709777833,0.13353648781776428,1.0027965307235718
cnn,dynamic,iid,Mean,11,0.088,2.3003128299713134,0.12123589962720871,0.9975172877311707
cnn,dynamic,iid,Mean,12,0.0878,2.3000620422363283,0.11038423329591751,0.9906623959541321
cnn,dynamic,iid,Mean,13,0.0881,2.2998164691925047,0.1233689934015274,0.984606146812439
cnn,dynamic,iid,Mean,14,0.0882,2.299573657989502,0.11025899648666382,0.9749028086662292
cnn,dynamic,iid,Mean,15,0.0881,2.299333686065674,0.09759077429771423,0.9550720453262329
cnn,dynamic,iid,Mean,16,0.0884,2.299097130203247,0.096117302775383,0.939321756362915
cnn,dynamic,iid,Mean,17,0.0889,2.298858755493164,0.08493973314762115,0.9226540923118591
cnn,dynamic,iid,Mean,18,0.0893,2.2986227714538576,0.08493712544441223,0.8974605202674866
cnn,dynamic,iid,Mean,19,0.0893,2.298384870529175,0.0850072056055069,0.8824693560600281
cnn,dynamic,iid,Mean,20,0.0893,2.2981466144561766,0.08172418922185898,0.8371762037277222
cnn,dynamic,iid,Mean,21,0.0895,2.29790362739563,0.0948992595076561,0.7976639270782471
cnn,dynamic,iid,Mean,22,0.0895,2.297660562515259,0.09377162158489227,0.7640810608863831
cnn,dynamic,iid,Mean,23,0.0897,2.2974161201477052,0.08807116746902466,0.7235291004180908
cnn,dynamic,iid,Mean,24,0.09,2.297171427154541,0.08555221557617188,0.6918554902076721
cnn,dynamic,iid,Mean,25,0.09,2.2969240673065188,0.08760537952184677,0.6471040844917297
cnn,dynamic,iid,Mean,26,0.0904,2.2966756214141846,0.08793570101261139,0.6036967039108276
cnn,dynamic,iid,Mean,27,0.0904,2.2964283264160157,0.08892594277858734,0.5806412696838379
cnn,dynamic,iid,Mean,28,0.0906,2.2961792148590088,0.08058010786771774,0.5635905861854553
cnn,dynamic,iid,Mean,29,0.091,2.2959302631378176,0.08617767691612244,0.5411729216575623
cnn,dynamic,iid,Mean,30,0.0911,2.295683723068237,0.08310990035533905,0.5297016501426697
cnn,dynamic,iid,Mean,31,0.0916,2.2954385147094727,0.07584236562252045,0.5184086561203003
cnn,dynamic,iid,Mean,32,0.0918,2.2951991321563723,0.08136362582445145,0.5082888603210449
cnn,dynamic,iid,Mean,33,0.092,2.2949628761291505,0.08059511333703995,0.5000108480453491
cnn,dynamic,iid,Mean,34,0.0925,2.2947270065307617,0.07760675996541977,0.5015465617179871
cnn,dynamic,iid,Mean,35,0.0932,2.2944952377319336,0.08045612275600433,0.4973825216293335
cnn,dynamic,iid,Mean,36,0.0938,2.2942654876708986,0.08176184445619583,0.4848020374774933
cnn,dynamic,iid,Mean,37,0.0942,2.294039764404297,0.08017652481794357,0.4745348393917084
cnn,dynamic,iid,Mean,38,0.0946,2.2938157337188723,0.0815243199467659,0.4639596939086914
cnn,dynamic,iid,Mean,39,0.0952,2.2935939853668215,0.0945020392537117,0.460268497467041
cnn,dynamic,iid,Mean,40,0.0953,2.2933757480621337,0.09684298187494278,0.45457953214645386
cnn,dynamic,iid,Mean,41,0.096,2.293159561538696,0.09734806418418884,0.4422759413719177
cnn,dynamic,iid,Mean,42,0.0966,2.2929461673736573,0.07975263893604279,0.4398272633552551
cnn,dynamic,iid,Mean,43,0.0975,2.292736520385742,0.08414892852306366,0.4402620494365692
cnn,dynamic,iid,Mean,44,0.0979,2.2925293003082277,0.08383320271968842,0.4264422655105591
cnn,dynamic,iid,Mean,45,0.0993,2.29232381401062,0.08150489628314972,0.42659708857536316
cnn,dynamic,iid,Mean,46,0.1002,2.292121337890625,0.07423819601535797,0.4316980540752411
cnn,dynamic,iid,Mean,47,0.101,2.29191835975647,0.07923007011413574,0.42741143703460693
cnn,dynamic,iid,Mean,48,0.1026,2.291716478729248,0.0823434442281723,0.4257955551147461
cnn,dynamic,iid,Mean,49,0.1027,2.291516363525391,0.0895305946469307,0.4254983067512512
cnn,dynamic,iid,TriMean,0,0.1137,2.301649630355835,0.26587536931037903,1.6557719707489014
cnn,dynamic,iid,TriMean,1,0.1139,2.3014734642028807,0.24625954031944275,1.6548161506652832
cnn,dynamic,iid,TriMean,2,0.1142,2.30130029258728,0.23742185533046722,1.6403239965438843
cnn,dynamic,iid,TriMean,3,0.115,2.301129655456543,0.21945084631443024,1.637384295463562
cnn,dynamic,iid,TriMean,4,0.1154,2.3009604122161864,0.19098404049873352,1.6291494369506836
cnn,dynamic,iid,TriMean,5,0.1161,2.300792638015747,0.1773718297481537,1.6088241338729858
cnn,dynamic,iid,TriMean,6,0.1178,2.3006247024536135,0.16510404646396637,1.5799851417541504
cnn,dynamic,iid,TriMean,7,0.1194,2.300456213378906,0.15380293130874634,1.5632303953170776
cnn,dynamic,iid,TriMean,8,0.1207,2.300289959335327,0.15232554078102112,1.541833519935608
cnn,dynamic,iid,TriMean,9,0.1222,2.3001242561340334,0.1337672472000122,1.5139179229736328
cnn,dynamic,iid,TriMean,10,0.1239,2.299960279083252,0.11523419618606567,1.4824007749557495
cnn,dynamic,iid,TriMean,11,0.1252,2.299798266983032,0.10385892540216446,1.4408000707626343
cnn,dynamic,iid,TriMean,12,0.1266,2.2996396045684815,0.10193255543708801,1.4062175750732422
cnn,dynamic,iid,TriMean,13,0.1274,2.299481300354004,0.08265198022127151,1.3602290153503418
cnn,dynamic,iid,TriMean,14,0.1292,2.2993257995605467,0.07851418107748032,1.3258622884750366
cnn,dynamic,iid,TriMean,15,0.1305,2.2991718059539794,0.07258420437574387,1.2821532487869263
cnn,dynamic,iid,TriMean,16,0.1325,2.2990171508789063,0.06717780232429504,1.2638278007507324
cnn,dynamic,iid,TriMean,17,0.1341,2.298864469528198,0.0684514045715332,1.238929271697998
cnn,dynamic,iid,TriMean,18,0.136,2.2987134601593016,0.06553595513105392,1.2059613466262817
cnn,dynamic,iid,TriMean,19,0.1372,2.2985643081665037,0.06581557542085648,1.1893914937973022
cnn,dynamic,iid,TriMean,20,0.1386,2.2984159774780273,0.0791495069861412,1.1585527658462524
cnn,dynamic,iid,TriMean,21,0.1396,2.29827020072937,0.08111701160669327,1.1254804134368896
cnn,dynamic,iid,TriMean,22,0.1406,2.298124509811401,0.06742534786462784,1.1014981269836426
cnn,dynamic,iid,TriMean,23,0.1419,2.2979803230285643,0.07055183500051498,1.0736984014511108
cnn,dynamic,iid,TriMean,24,0.1434,2.2978369373321534,0.0713910460472107,1.0571751594543457
cnn,dynamic,iid,TriMean,25,0.1446,2.2976944381713866,0.07722083479166031,1.038504719734192
cnn,dynamic,iid,TriMean,26,0.1466,2.2975518310546876,0.0648983046412468,1.0235874652862549
cnn,dynamic,iid,TriMean,27,0.148,2.2974091384887694,0.059338945895433426,1.0078116655349731
cnn,dynamic,iid,TriMean,28,0.149,2.2972683044433593,0.061274778097867966,0.9940414428710938
cnn,dynamic,iid,TriMean,29,0.1507,2.2971275680541994,0.06558213382959366,0.9811320900917053
cnn,dynamic,iid,TriMean,30,0.153,2.2969874557495116,0.06451644003391266,0.9633382558822632
cnn,dynamic,iid,TriMean,31,0.1545,2.2968485942840577,0.0698409155011177,0.9488703012466431
cnn,dynamic,iid,TriMean,32,0.1554,2.296709983062744,0.07153523713350296,0.9409683346748352
cnn,dynamic,iid,TriMean,33,0.1577,2.2965713600158693,0.07131748646497726,0.9286354184150696
cnn,dynamic,iid,TriMean,34,0.1606,2.2964323402404787,0.07769089937210083,0.9249951243400574
cnn,dynamic,iid,TriMean,35,0.1648,2.2962934829711914,0.0749741792678833,0.9175872802734375
cnn,dynamic,iid,TriMean,36,0.1674,2.2961543449401853,0.07221768796443939,0.9070190787315369
cnn,dynamic,iid,TriMean,37,0.1715,2.296016635131836,0.07838957756757736,0.8943997025489807
cnn,dynamic,iid,TriMean,38,0.1743,2.295879641342163,0.07509914040565491,0.8836501836776733
cnn,dynamic,iid,TriMean,39,0.1772,2.2957437713623046,0.07616737484931946,0.8782821297645569
cnn,dynamic,iid,TriMean,40,0.1801,2.2956089500427246,0.0771029070019722,0.858074963092804
cnn,dynamic,iid,TriMean,41,0.1826,2.2954739475250245,0.07574307173490524,0.8523593544960022
cnn,dynamic,iid,TriMean,42,0.1847,2.295338925552368,0.08147622644901276,0.8461195826530457
cnn,dynamic,iid,TriMean,43,0.1862,2.2952044170379637,0.0737115889787674,0.8374432921409607
cnn,dynamic,iid,TriMean,44,0.1882,2.2950703533172607,0.07925431430339813,0.8291148543357849
cnn,dynamic,iid,TriMean,45,0.1891,2.2949366703033447,0.07484417408704758,0.8163357377052307
cnn,dynamic,iid,TriMean,46,0.1909,2.294803495788574,0.07967821508646011,0.8009240627288818
cnn,dynamic,iid,TriMean,47,0.192,2.2946711975097656,0.0717235803604126,0.7870556116104126
cnn,dynamic,iid,TriMean,48,0.1928,2.2945395988464354,0.07116537541151047,0.7830476760864258
cnn,dynamic,iid,TriMean,49,0.1935,2.294409666824341,0.07345040142536163,0.7716907262802124
cnn,dynamic,iid,FABA,0,0.0958,2.301412268829346,0.25364094972610474,1.5985674858093262
cnn,dynamic,iid,FABA,1,0.0958,2.3012731517791747,0.24202729761600494,1.590431571006775
cnn,dynamic,iid,FABA,2,0.0958,2.301134810256958,0.2208469808101654,1.5765876770019531
cnn,dynamic,iid,FABA,3,0.0958,2.3009997390747072,0.20898161828517914,1.5404423475265503
cnn,dynamic,iid,FABA,4,0.0958,2.3008658233642576,0.19203975796699524,1.4987773895263672
cnn,dynamic,iid,FABA,5,0.0958,2.3007328609466553,0.18395867943763733,1.4522649049758911
cnn,dynamic,iid,FABA,6,0.0958,2.3005995849609375,0.163076713681221,1.404351830482483
cnn,dynamic,iid,FABA,7,0.0958,2.300466704940796,0.15100756287574768,1.3448268175125122
cnn,dynamic,iid,FABA,8,0.0958,2.300333874511719,0.14576976001262665,1.2802157402038574
cnn,dynamic,iid,FABA,9,0.0958,2.300199353027344,0.12323718518018723,1.238268494606018
cnn,dynamic,iid,FABA,10,0.0958,2.3000629638671874,0.11464101076126099,1.2044625282287598
cnn,dynamic,iid,FABA,11,0.0958,2.299925136947632,0.10382147133350372,1.1788150072097778
cnn,dynamic,iid,FABA,12,0.0958,2.2997868118286133,0.09731917828321457,1.1679811477661133
cnn,dynamic,iid,FABA,13,0.0958,2.299648595428467,0.09184090793132782,1.1626836061477661
cnn,dynamic,iid,FABA,14,0.0958,2.2995114223480226,0.08428296446800232,1.16217839717865
cnn,dynamic,iid,FABA,15,0.0958,2.2993738395690917,0.06789226084947586,1.1647179126739502
cnn,dynamic,iid,FABA,16,0.0958,2.2992376823425293,0.0633687824010849,1.1710163354873657
cnn,dynamic,iid,FABA,17,0.0958,2.299101741409302,0.0667860358953476,1.180063009262085
cnn,dynamic,iid,FABA,18,0.0958,2.298965506362915,0.0662122443318367,1.1831896305084229
cnn,dynamic,iid,FABA,19,0.0958,2.29882975730896,0.07068175077438354,1.188862919807434
cnn,dynamic,iid,FABA,20,0.0958,2.298695450973511,0.07279498875141144,1.1892333030700684
cnn,dynamic,iid,FABA,21,0.0958,2.298562479019165,0.08001378178596497,1.1822158098220825
cnn,dynamic,iid,FABA,22,0.0958,2.2984311058044433,0.0715116336941719,1.1663628816604614
cnn,dynamic,iid,FABA,23,0.0958,2.2983001613616945,0.07666781544685364,1.1525005102157593
cnn,dynamic,iid,FABA,24,0.0958,2.298170808029175,0.08103828132152557,1.127918004989624
cnn,dynamic,iid,FABA,25,0.0958,2.298042753982544,0.07424420863389969,1.1010165214538574
cnn,dynamic,iid,FABA,26,0.0958,2.297915241241455,0.06864985823631287,1.0700429677963257
cnn,dynamic,iid,FABA,27,0.0958,2.297789587402344,0.06659203767776489,1.0431691408157349
cnn,dynamic,iid,FABA,28,0.0958,2.2976659755706788,0.07285819202661514,0.9999305605888367
cnn,dynamic,iid,FABA,29,0.0958,2.2975448303222654,0.08235630393028259,0.9570565819740295
cnn,dynamic,iid,FABA,30,0.0958,2.2974256843566896,0.07926124334335327,0.9025664329528809
cnn,dynamic,iid,FABA,31,0.0958,2.2973072933197023,0.07245078682899475,0.8632720708847046
cnn,dynamic,iid,FABA,32,0.0958,2.2971895809173586,0.06266781687736511,0.8209670782089233
cnn,dynamic,iid,FABA,33,0.0958,2.2970737468719484,0.06176280602812767,0.7808222770690918
cnn,dynamic,iid,FABA,34,0.0958,2.296958783340454,0.058722708374261856,0.7446208000183105
cnn,dynamic,iid,FABA,35,0.0958,2.296845426940918,0.05743265524506569,0.7119400501251221
cnn,dynamic,iid,FABA,36,0.0958,2.2967327125549315,0.05915754288434982,0.6825442314147949
cnn,dynamic,iid,FABA,37,0.0958,2.2966210563659666,0.06426562368869781,0.6587700247764587
cnn,dynamic,iid,FABA,38,0.0958,2.29650996055603,0.07261451333761215,0.6382625699043274
cnn,dynamic,iid,FABA,39,0.0958,2.296398017883301,0.06889118999242783,0.6239143013954163
cnn,dynamic,iid,FABA,40,0.0958,2.2962871044158937,0.07311113178730011,0.6102079153060913
cnn,dynamic,iid,FABA,41,0.0958,2.296177920913696,0.06948339194059372,0.6005114316940308
cnn,dynamic,iid,FABA,42,0.0958,2.296068613052368,0.06429525464773178,0.5930912494659424
cnn,dynamic,iid,FABA,43,0.0958,2.2959600986480715,0.05888748541474342,0.5852570533752441
cnn,dynamic,iid,FABA,44,0.0958,2.2958510627746582,0.060589153319597244,0.5819205045700073
cnn,dynamic,iid,FABA,45,0.0958,2.2957428329467775,0.06911084055900574,0.5712282061576843
cnn,dynamic,iid,FABA,46,0.0958,2.2956343811035156,0.06481831520795822,0.5655479431152344
cnn,dynamic,iid,FABA,47,0.0958,2.2955258152008056,0.0608183927834034,0.5671414136886597
cnn,dynamic,iid,FABA,48,0.0958,2.2954173095703125,0.06178265064954758,0.541230320930481
cnn,dynamic,iid,FABA,49,0.0958,2.2953090774536133,0.07047954946756363,0.5252202749252319
cnn,dynamic,iid,CC,0,0.1296,2.302149104309082,0.4678782522678375,2.353257656097412
cnn,dynamic,iid,CC,1,0.133,2.3015707916259767,0.4156686067581177,2.3376946449279785
cnn,dynamic,iid,CC,2,0.1361,2.3009921630859376,0.3669576346874237,2.3230364322662354
cnn,dynamic,iid,CC,3,0.141,2.3004144962310793,0.3348306119441986,2.3036141395568848
cnn,dynamic,iid,CC,4,0.1445,2.2998413383483887,0.3102703094482422,2.2931220531463623
cnn,dynamic,iid,CC,5,0.1484,2.2992807121276857,0.2822873592376709,2.245119571685791
cnn,dynamic,iid,CC,6,0.1532,2.2987305019378663,0.26374077796936035,2.1662564277648926
cnn,dynamic,iid,CC,7,0.1576,2.2981917961120604,0.24561895430088043,2.030693769454956
cnn,dynamic,iid,CC,8,0.1614,2.297665119552612,0.22337675094604492,1.9004632234573364
cnn,dynamic,iid,CC,9,0.1663,2.2971493061065673,0.19916607439517975,1.7390886545181274
cnn,dynamic,iid,CC,10,0.17,2.2966495891571044,0.18418890237808228,1.611415982246399
cnn,dynamic,iid,CC,11,0.1728,2.296162984085083,0.17114822566509247,1.4912793636322021
cnn,dynamic,iid,CC,12,0.1754,2.295688061904907,0.15569031238555908,1.4051614999771118
cnn,dynamic,iid,CC,13,0.1777,2.2952273967742918,0.13498832285404205,1.319576382637024
cnn,dynamic,iid,CC,14,0.18,2.2947769241333007,0.11666358262300491,1.254660725593567
cnn,dynamic,iid,CC,15,0.1819,2.294337644958496,0.11996234953403473,1.2098419666290283
cnn,dynamic,iid,CC,16,0.1836,2.29390617980957,0.11475234478712082,1.1696699857711792
cnn,dynamic,iid,CC,17,0.1852,2.2934804298400877,0.11064866185188293,1.1504212617874146
cnn,dynamic,iid,CC,18,0.1877,2.2930614017486572,0.10748955607414246,1.1178423166275024
cnn,dynamic,iid,CC,19,0.1898,2.292648631668091,0.11100582033395767,1.106361746788025
cnn,dynamic,iid,CC,20,0.1914,2.292237923049927,0.1145816519856453,1.1098660230636597
cnn,dynamic,iid,CC,21,0.1935,2.291833087539673,0.11050721257925034,1.1107534170150757
cnn,dynamic,iid,CC,22,0.1952,2.291436779785156,0.11580804735422134,1.1114712953567505
cnn,dynamic,iid,CC,23,0.197,2.2910445571899416,0.11296797543764114,1.1221059560775757
cnn,dynamic,iid,CC,24,0.1989,2.2906571811676026,0.1093764677643776,1.1296894550323486
cnn,dynamic,iid,CC,25,0.2019,2.2902740337371825,0.11378245055675507,1.1463282108306885
cnn,dynamic,iid,CC,26,0.2049,2.2898960151672365,0.11320105195045471,1.156532883644104
cnn,dynamic,iid,CC,27,0.209,2.289521203994751,0.1030561551451683,1.159592866897583
cnn,dynamic,iid,CC,28,0.2115,2.2891515033721923,0.0924629271030426,1.1697618961334229
cnn,dynamic,iid,CC,29,0.2138,2.2887854515075685,0.09583760052919388,1.165277361869812
cnn,dynamic,iid,CC,30,0.2174,2.2884215675354005,0.09155359119176865,1.1387754678726196
cnn,dynamic,iid,CC,31,0.2207,2.2880571323394774,0.10178712755441666,1.1272008419036865
cnn,dynamic,iid,CC,32,0.2252,2.287697889709473,0.10978390276432037,1.1045570373535156
cnn,dynamic,iid,CC,33,0.2291,2.2873399478912355,0.09962344169616699,1.0726423263549805
cnn,dynamic,iid,CC,34,0.2334,2.2869789829254152,0.0873786136507988,1.0196528434753418
cnn,dynamic,iid,CC,35,0.2389,2.2866168308258055,0.09759321808815002,0.9651761054992676
cnn,dynamic,iid,CC,36,0.2452,2.2862566684722903,0.10682930797338486,0.8948729634284973
cnn,dynamic,iid,CC,37,0.2511,2.285893300247192,0.10833363234996796,0.8317787051200867
cnn,dynamic,iid,CC,38,0.2569,2.2855263149261473,0.10037911683320999,0.7775351405143738
cnn,dynamic,iid,CC,39,0.2648,2.2851545433044436,0.09210824221372604,0.7384297847747803
cnn,dynamic,iid,CC,40,0.272,2.284780292510986,0.07918710261583328,0.7073520421981812
cnn,dynamic,iid,CC,41,0.2789,2.284402643585205,0.09325488656759262,0.6789660453796387
cnn,dynamic,iid,CC,42,0.2876,2.2840232986450197,0.11091411858797073,0.6488807201385498
cnn,dynamic,iid,CC,43,0.2986,2.283643788909912,0.10581924021244049,0.619726300239563
cnn,dynamic,iid,CC,44,0.3096,2.283261717605591,0.09868000447750092,0.6044776439666748
cnn,dynamic,iid,CC,45,0.32,2.282879345703125,0.08877229690551758,0.5851230621337891
cnn,dynamic,iid,CC,46,0.3301,2.2824940231323243,0.08748674392700195,0.5718642473220825
cnn,dynamic,iid,CC,47,0.3423,2.2821098491668703,0.08986551314592361,0.5491987466812134
cnn,dynamic,iid,CC,48,0.353,2.2817267578125,0.0956391990184784,0.534461498260498
cnn,dynamic,iid,CC,49,0.3638,2.281338163757324,0.0881768986582756,0.5184581279754639
cnn,dynamic,iid,LFighter,0,0.1102,2.3031154792785644,0.42699339985847473,1.6834455728530884
cnn,dynamic,iid,LFighter,1,0.1107,2.3027657424926757,0.37375494837760925,1.6634125709533691
cnn,dynamic,iid,LFighter,2,0.1099,2.302420539855957,0.3466258943080902,1.664634108543396
cnn,dynamic,iid,LFighter,3,0.1093,2.3020813430786133,0.3184616267681122,1.633644461631775
cnn,dynamic,iid,LFighter,4,0.1082,2.3017477626800535,0.2914378046989441,1.6149539947509766
cnn,dynamic,iid,LFighter,5,0.1079,2.301418466949463,0.2789214551448822,1.6047389507293701
cnn,dynamic,iid,LFighter,6,0.1075,2.3010923553466798,0.24575048685073853,1.5837907791137695
cnn,dynamic,iid,LFighter,7,0.1076,2.3007712989807128,0.22173140943050385,1.5609405040740967
cnn,dynamic,iid,LFighter,8,0.1075,2.3004537788391115,0.20689071714878082,1.5476347208023071
cnn,dynamic,iid,LFighter,9,0.1075,2.300140093612671,0.21779073774814606,1.5282764434814453
cnn,dynamic,iid,LFighter,10,0.1076,2.2998294410705564,0.19156360626220703,1.5172135829925537
cnn,dynamic,iid,LFighter,11,0.1077,2.2995253303527834,0.18153876066207886,1.492028832435608
cnn,dynamic,iid,LFighter,12,0.1079,2.2992232917785644,0.16589941084384918,1.4749730825424194
cnn,dynamic,iid,LFighter,13,0.108,2.2989219612121583,0.14728465676307678,1.469312071800232
cnn,dynamic,iid,LFighter,14,0.1081,2.2986241718292235,0.13661381602287292,1.4591739177703857
cnn,dynamic,iid,LFighter,15,0.1081,2.2983283557891845,0.12868072092533112,1.455182433128357
cnn,dynamic,iid,LFighter,16,0.1083,2.298033448410034,0.11237359791994095,1.4528619050979614
cnn,dynamic,iid,LFighter,17,0.1086,2.2977393852233887,0.10249882191419601,1.455055594444275
cnn,dynamic,iid,LFighter,18,0.109,2.297446076965332,0.10047953575849533,1.4609782695770264
cnn,dynamic,iid,LFighter,19,0.1092,2.297151599884033,0.09864094853401184,1.4646432399749756
cnn,dynamic,iid,LFighter,20,0.1099,2.2968598468780517,0.08656494319438934,1.4665502309799194
cnn,dynamic,iid,LFighter,21,0.1104,2.2965668601989746,0.09117025882005692,1.4704768657684326
cnn,dynamic,iid,LFighter,22,0.1107,2.296275086593628,0.09798898547887802,1.4780651330947876
cnn,dynamic,iid,LFighter,23,0.1111,2.2959838584899903,0.09131569415330887,1.4854917526245117
cnn,dynamic,iid,LFighter,24,0.1115,2.2956938205718993,0.08914393931627274,1.5052874088287354
cnn,dynamic,iid,LFighter,25,0.113,2.295402431869507,0.08542753010988235,1.5098522901535034
cnn,dynamic,iid,LFighter,26,0.1141,2.2951132122039795,0.09609733521938324,1.5263569355010986
cnn,dynamic,iid,LFighter,27,0.1153,2.2948240127563477,0.08896131068468094,1.5389833450317383
cnn,dynamic,iid,LFighter,28,0.1169,2.2945332290649416,0.09765495359897614,1.550162672996521
cnn,dynamic,iid,LFighter,29,0.1186,2.294240055847168,0.10434668511152267,1.5741486549377441
cnn,dynamic,iid,LFighter,30,0.1197,2.29394780960083,0.08418649435043335,1.595167636871338
cnn,dynamic,iid,LFighter,31,0.1207,2.293657464981079,0.09617147594690323,1.6098109483718872
cnn,dynamic,iid,LFighter,32,0.1227,2.2933682525634764,0.08243294060230255,1.6276984214782715
cnn,dynamic,iid,LFighter,33,0.1257,2.2930771667480467,0.08025091141462326,1.6308821439743042
cnn,dynamic,iid,LFighter,34,0.1302,2.2927863887786866,0.09834998100996017,1.6398776769638062
cnn,dynamic,iid,LFighter,35,0.1329,2.2924983783721924,0.10812709480524063,1.6569136381149292
cnn,dynamic,iid,LFighter,36,0.1364,2.2922106437683105,0.11564318090677261,1.6792882680892944
cnn,dynamic,iid,LFighter,37,0.1389,2.2919213424682616,0.11104641109704971,1.7150200605392456
cnn,dynamic,iid,LFighter,38,0.1421,2.2916319557189944,0.1139979138970375,1.7166705131530762
cnn,dynamic,iid,LFighter,39,0.1445,2.2913458068847654,0.11168535053730011,1.731911540031433
cnn,dynamic,iid,LFighter,40,0.1464,2.291062798690796,0.10736963897943497,1.7490532398223877
cnn,dynamic,iid,LFighter,41,0.1474,2.290780902862549,0.09374826401472092,1.758853554725647
cnn,dynamic,iid,LFighter,42,0.1478,2.290499863815308,0.08685842901468277,1.785400152206421
cnn,dynamic,iid,LFighter,43,0.1478,2.2902175941467284,0.08610902726650238,1.803763508796692
cnn,dynamic,iid,LFighter,44,0.1469,2.2899354755401613,0.0842273086309433,1.8167698383331299
cnn,dynamic,iid,LFighter,45,0.1471,2.2896542327880858,0.09067545086145401,1.8417383432388306
cnn,dynamic,iid,LFighter,46,0.1462,2.289373569869995,0.08877505362033844,1.8474178314208984
cnn,dynamic,iid,LFighter,47,0.1464,2.289090730667114,0.09004643559455872,1.8523955345153809
cnn,dynamic,iid,LFighter,48,0.147,2.2888077182769777,0.08159375935792923,1.8627291917800903
cnn,dynamic,iid,LFighter,49,0.1475,2.2885237285614015,0.08694655448198318,1.8866342306137085
cnn,dynamic,dirichlet,Mean,0,0.0958,2.3022283580780027,0.8979879021644592,1.6819111108779907
cnn,dynamic,dirichlet,Mean,1,0.0986,2.301838568496704,0.8916272521018982,1.6777969598770142
cnn,dynamic,dirichlet,Mean,2,0.0994,2.301460539627075,0.8855981826782227,1.671488642692566
cnn,dynamic,dirichlet,Mean,3,0.1011,2.30109497756958,0.8707547187805176,1.638225793838501
cnn,dynamic,dirichlet,Mean,4,0.1023,2.300740984725952,0.8601300120353699,1.6002428531646729
